,year,month,day,hour,bitcoin
13372,2016,7,8,20,37
13373,2016,7,8,21,62
13374,2016,7,8,22,47
13375,2016,7,8,23,61
13376,2016,7,9,0,64
13377,2016,7,9,1,46
13378,2016,7,9,2,66
13379,2016,7,9,3,47
13380,2016,7,9,4,62
13381,2016,7,9,5,68
13382,2016,7,9,6,47
13383,2016,7,9,7,70
13384,2016,7,9,8,43
13385,2016,7,9,9,55
13386,2016,7,9,10,53
13387,2016,7,9,11,68
13388,2016,7,9,12,46
13389,2016,7,9,13,70
13390,2016,7,9,14,73
13391,2016,7,9,15,60
13392,2016,7,9,16,97
13393,2016,7,9,17,100
13394,2016,7,9,18,72
13395,2016,7,9,19,82
13396,2016,7,9,20,66
13397,2016,7,9,21,55
13398,2016,7,9,22,64
13399,2016,7,9,23,61
13400,2016,7,10,0,66
13401,2016,7,10,1,72
13402,2016,7,10,2,86
13403,2016,7,10,3,62
13404,2016,7,10,4,61
13405,2016,7,10,5,50
13406,2016,7,10,6,70
13407,2016,7,10,7,47
13408,2016,7,10,8,52
13409,2016,7,10,9,50
13410,2016,7,10,10,41
13411,2016,7,10,11,35
13412,2016,7,10,12,63
13413,2016,7,10,13,33
13414,2016,7,10,14,40
13415,2016,7,10,15,52
13416,2016,7,10,16,48
13417,2016,7,10,17,59
13418,2016,7,10,18,45
13419,2016,7,10,19,44
13420,2016,7,10,20,54
13421,2016,7,10,21,51
13422,2016,7,10,22,58
13423,2016,7,10,23,44
13424,2016,7,11,0,56
13425,2016,7,11,1,53
13426,2016,7,11,2,54
13427,2016,7,11,3,60
13428,2016,7,11,4,32
13429,2016,7,11,5,60
13430,2016,7,11,6,40
13431,2016,7,11,7,40
13432,2016,7,11,8,43
13433,2016,7,11,9,51
13434,2016,7,11,10,46
13435,2016,7,11,11,38
13436,2016,7,11,12,38
13437,2016,7,11,13,54
13438,2016,7,11,14,49
13439,2016,7,11,15,53
13440,2016,7,11,16,42
13441,2016,7,11,17,50
13442,2016,7,11,18,49
13443,2016,7,11,19,43
13444,2016,7,11,20,47
13445,2016,7,11,21,43
13446,2016,7,11,22,50
13447,2016,7,11,23,67
13448,2016,7,12,0,42
13449,2016,7,12,1,57
13450,2016,7,12,2,47
13451,2016,7,12,3,61
13452,2016,7,12,4,62
13453,2016,7,12,5,53
13454,2016,7,12,6,48
13455,2016,7,12,7,43
13456,2016,7,12,8,36
13457,2016,7,12,9,31
13458,2016,7,12,10,49
13459,2016,7,12,11,46
13460,2016,7,12,12,41
13461,2016,7,12,13,47
13462,2016,7,12,14,44
13463,2016,7,12,15,56
13464,2016,7,12,16,55
13465,2016,7,12,17,53
13466,2016,7,12,18,49
13467,2016,7,12,19,59
13468,2016,7,12,20,53
13469,2016,7,12,21,45
13470,2016,7,12,22,42
13471,2016,7,12,23,44
13472,2016,7,13,0,62
13473,2016,7,13,1,41
13474,2016,7,13,2,49
13475,2016,7,13,3,72
13476,2016,7,13,4,60
13477,2016,7,13,5,54
13478,2016,7,13,6,38
13479,2016,7,13,7,42
13480,2016,7,13,8,43
13481,2016,7,13,9,45
13482,2016,7,13,10,39
13483,2016,7,13,11,41
13484,2016,7,13,12,29
13485,2016,7,13,13,38
13486,2016,7,13,14,41
13487,2016,7,13,15,30
13488,2016,7,13,16,48
13489,2016,7,13,17,39
13490,2016,7,13,18,47
13491,2016,7,13,19,27
13492,2016,7,13,20,43
13493,2016,7,13,21,46
13494,2016,7,13,22,42
13495,2016,7,13,23,60
13496,2016,7,14,0,55
13497,2016,7,14,1,45
13498,2016,7,14,2,53
13499,2016,7,14,3,57
13500,2016,7,14,4,57
13501,2016,7,14,5,51
13502,2016,7,14,6,42
13503,2016,7,14,7,42
13504,2016,7,14,8,30
13505,2016,7,14,9,38
13506,2016,7,14,10,34
13507,2016,7,14,11,39
13508,2016,7,14,12,32
13509,2016,7,14,13,40
13510,2016,7,14,14,38
13511,2016,7,14,15,40
13512,2016,7,14,16,35
13513,2016,7,14,17,40
13514,2016,7,14,18,31
13515,2016,7,14,19,34
13516,2016,7,14,20,60
13517,2016,7,14,21,44
13518,2016,7,14,22,47
13519,2016,7,14,23,49
13520,2016,7,15,0,37
13521,2016,7,15,0,61
13522,2016,7,15,1,67
13523,2016,7,15,2,81
13524,2016,7,15,3,81
13525,2016,7,15,4,76
13526,2016,7,15,5,83
13527,2016,7,15,6,81
13528,2016,7,15,7,72
13529,2016,7,15,8,61
13530,2016,7,15,9,59
13531,2016,7,15,10,45
13532,2016,7,15,11,70
13533,2016,7,15,12,79
13534,2016,7,15,13,74
13535,2016,7,15,14,59
13536,2016,7,15,15,83
13537,2016,7,15,16,71
13538,2016,7,15,17,88
13539,2016,7,15,18,55
13540,2016,7,15,19,78
13541,2016,7,15,20,65
13542,2016,7,15,21,56
13543,2016,7,15,22,67
13544,2016,7,15,23,47
13545,2016,7,16,0,78
13546,2016,7,16,1,78
13547,2016,7,16,2,68
13548,2016,7,16,3,43
13549,2016,7,16,4,94
13550,2016,7,16,5,40
13551,2016,7,16,6,75
13552,2016,7,16,7,63
13553,2016,7,16,8,45
13554,2016,7,16,9,30
13555,2016,7,16,10,58
13556,2016,7,16,11,61
13557,2016,7,16,12,54
13558,2016,7,16,13,53
13559,2016,7,16,14,77
13560,2016,7,16,15,62
13561,2016,7,16,16,64
13562,2016,7,16,17,53
13563,2016,7,16,18,51
13564,2016,7,16,19,68
13565,2016,7,16,20,87
13566,2016,7,16,21,96
13567,2016,7,16,22,61
13568,2016,7,16,23,99
13569,2016,7,17,0,57
13570,2016,7,17,1,99
13571,2016,7,17,2,69
13572,2016,7,17,3,70
13573,2016,7,17,4,89
13574,2016,7,17,5,51
13575,2016,7,17,6,72
13576,2016,7,17,7,56
13577,2016,7,17,8,41
13578,2016,7,17,9,43
13579,2016,7,17,10,71
13580,2016,7,17,11,50
13581,2016,7,17,12,49
13582,2016,7,17,13,71
13583,2016,7,17,14,59
13584,2016,7,17,15,72
13585,2016,7,17,16,46
13586,2016,7,17,17,61
13587,2016,7,17,18,61
13588,2016,7,17,19,62
13589,2016,7,17,20,66
13590,2016,7,17,21,64
13591,2016,7,17,22,100
13592,2016,7,17,23,95
13593,2016,7,18,0,61
13594,2016,7,18,1,48
13595,2016,7,18,2,65
13596,2016,7,18,3,67
13597,2016,7,18,4,72
13598,2016,7,18,5,81
13599,2016,7,18,6,63
13600,2016,7,18,7,88
13601,2016,7,18,8,71
13602,2016,7,18,9,64
13603,2016,7,18,10,82
13604,2016,7,18,11,52
13605,2016,7,18,12,60
13606,2016,7,18,13,80
13607,2016,7,18,14,79
13608,2016,7,18,15,61
13609,2016,7,18,16,65
13610,2016,7,18,17,51
13611,2016,7,18,18,69
13612,2016,7,18,19,73
13613,2016,7,18,20,78
13614,2016,7,18,21,64
13615,2016,7,18,22,49
13616,2016,7,18,23,29
13617,2016,7,19,0,49
13618,2016,7,19,1,68
13619,2016,7,19,2,67
13620,2016,7,19,3,73
13621,2016,7,19,4,38
13622,2016,7,19,5,47
13623,2016,7,19,6,45
13624,2016,7,19,7,75
13625,2016,7,19,8,82
13626,2016,7,19,9,47
13627,2016,7,19,10,74
13628,2016,7,19,11,55
13629,2016,7,19,12,74
13630,2016,7,19,13,69
13631,2016,7,19,14,50
13632,2016,7,19,15,52
13633,2016,7,19,16,70
13634,2016,7,19,17,67
13635,2016,7,19,18,37
13636,2016,7,19,19,66
13637,2016,7,19,20,56
13638,2016,7,19,21,42
13639,2016,7,19,22,35
13640,2016,7,19,23,63
13641,2016,7,20,0,69
13642,2016,7,20,1,93
13643,2016,7,20,2,66
13644,2016,7,20,3,71
13645,2016,7,20,4,97
13646,2016,7,20,5,74
13647,2016,7,20,6,40
13648,2016,7,20,7,55
13649,2016,7,20,8,66
13650,2016,7,20,9,63
13651,2016,7,20,10,54
13652,2016,7,20,11,58
13653,2016,7,20,12,50
13654,2016,7,20,13,55
13655,2016,7,20,14,60
13656,2016,7,20,15,38
13657,2016,7,20,16,63
13658,2016,7,20,17,53
13659,2016,7,20,18,66
13660,2016,7,20,19,51
13661,2016,7,20,20,85
13662,2016,7,20,21,43
13663,2016,7,20,22,61
13664,2016,7,20,23,61
13665,2016,7,21,0,78
13666,2016,7,21,1,65
13667,2016,7,21,2,71
13668,2016,7,21,3,70
13669,2016,7,21,4,79
13670,2016,7,21,5,66
13671,2016,7,21,6,73
13672,2016,7,21,7,50
13673,2016,7,21,8,85
13674,2016,7,21,9,54
13675,2016,7,21,10,64
13676,2016,7,21,11,66
13677,2016,7,21,12,54
13678,2016,7,21,13,65
13679,2016,7,21,14,66
13680,2016,7,21,15,46
13681,2016,7,21,16,76
13682,2016,7,21,17,77
13683,2016,7,21,18,73
13684,2016,7,21,19,60
13685,2016,7,21,20,86
13686,2016,7,21,21,77
13687,2016,7,21,22,75
13688,2016,7,21,23,74
13689,2016,7,22,0,75
13690,2016,7,22,0,54
13691,2016,7,22,1,42
13692,2016,7,22,2,47
13693,2016,7,22,3,61
13694,2016,7,22,4,52
13695,2016,7,22,5,45
13696,2016,7,22,6,53
13697,2016,7,22,7,39
13698,2016,7,22,8,26
13699,2016,7,22,9,41
13700,2016,7,22,10,36
13701,2016,7,22,11,28
13702,2016,7,22,12,23
13703,2016,7,22,13,39
13704,2016,7,22,14,43
13705,2016,7,22,15,46
13706,2016,7,22,16,37
13707,2016,7,22,17,39
13708,2016,7,22,18,41
13709,2016,7,22,19,45
13710,2016,7,22,20,37
13711,2016,7,22,21,43
13712,2016,7,22,22,18
13713,2016,7,22,23,43
13714,2016,7,23,0,36
13715,2016,7,23,1,65
13716,2016,7,23,2,21
13717,2016,7,23,3,53
13718,2016,7,23,4,45
13719,2016,7,23,5,49
13720,2016,7,23,6,48
13721,2016,7,23,7,43
13722,2016,7,23,8,48
13723,2016,7,23,9,34
13724,2016,7,23,10,40
13725,2016,7,23,11,33
13726,2016,7,23,12,41
13727,2016,7,23,13,29
13728,2016,7,23,14,45
13729,2016,7,23,15,38
13730,2016,7,23,16,47
13731,2016,7,23,17,48
13732,2016,7,23,18,46
13733,2016,7,23,19,49
13734,2016,7,23,20,51
13735,2016,7,23,21,37
13736,2016,7,23,22,43
13737,2016,7,23,23,23
13738,2016,7,24,0,40
13739,2016,7,24,1,57
13740,2016,7,24,2,38
13741,2016,7,24,3,43
13742,2016,7,24,4,55
13743,2016,7,24,5,55
13744,2016,7,24,6,32
13745,2016,7,24,7,41
13746,2016,7,24,8,42
13747,2016,7,24,9,35
13748,2016,7,24,10,40
13749,2016,7,24,11,45
13750,2016,7,24,12,42
13751,2016,7,24,13,59
13752,2016,7,24,14,41
13753,2016,7,24,15,53
13754,2016,7,24,16,52
13755,2016,7,24,17,44
13756,2016,7,24,18,57
13757,2016,7,24,19,51
13758,2016,7,24,20,39
13759,2016,7,24,21,54
13760,2016,7,24,22,37
13761,2016,7,24,23,43
13762,2016,7,25,0,16
13763,2016,7,25,1,38
13764,2016,7,25,2,58
13765,2016,7,25,3,41
13766,2016,7,25,4,61
13767,2016,7,25,5,56
13768,2016,7,25,6,37
13769,2016,7,25,7,38
13770,2016,7,25,8,26
13771,2016,7,25,9,43
13772,2016,7,25,10,31
13773,2016,7,25,11,39
13774,2016,7,25,12,38
13775,2016,7,25,13,30
13776,2016,7,25,14,43
13777,2016,7,25,15,42
13778,2016,7,25,16,40
13779,2016,7,25,17,24
13780,2016,7,25,18,40
13781,2016,7,25,19,55
13782,2016,7,25,20,48
13783,2016,7,25,21,45
13784,2016,7,25,22,43
13785,2016,7,25,23,37
13786,2016,7,26,0,45
13787,2016,7,26,1,51
13788,2016,7,26,2,43
13789,2016,7,26,3,56
13790,2016,7,26,4,40
13791,2016,7,26,5,42
13792,2016,7,26,6,48
13793,2016,7,26,7,43
13794,2016,7,26,8,36
13795,2016,7,26,9,66
13796,2016,7,26,10,45
13797,2016,7,26,11,45
13798,2016,7,26,12,62
13799,2016,7,26,13,36
13800,2016,7,26,14,48
13801,2016,7,26,15,49
13802,2016,7,26,16,48
13803,2016,7,26,17,49
13804,2016,7,26,18,46
13805,2016,7,26,19,41
13806,2016,7,26,20,44
13807,2016,7,26,21,43
13808,2016,7,26,22,56
13809,2016,7,26,23,33
13810,2016,7,27,0,55
13811,2016,7,27,1,48
13812,2016,7,27,2,100
13813,2016,7,27,3,67
13814,2016,7,27,4,73
13815,2016,7,27,5,62
13816,2016,7,27,6,36
13817,2016,7,27,7,17
13818,2016,7,27,8,30
13819,2016,7,27,9,49
13820,2016,7,27,10,54
13821,2016,7,27,11,45
13822,2016,7,27,12,56
13823,2016,7,27,13,51
13824,2016,7,27,14,42
13825,2016,7,27,15,55
13826,2016,7,27,16,45
13827,2016,7,27,17,42
13828,2016,7,27,18,50
13829,2016,7,27,19,58
13830,2016,7,27,20,61
13831,2016,7,27,21,48
13832,2016,7,27,22,59
13833,2016,7,27,23,26
13834,2016,7,28,0,54
13835,2016,7,28,1,57
13836,2016,7,28,2,61
13837,2016,7,28,3,24
13838,2016,7,28,4,45
13839,2016,7,28,5,56
13840,2016,7,28,6,47
13841,2016,7,28,7,39
13842,2016,7,28,8,35
13843,2016,7,28,9,49
13844,2016,7,28,10,27
13845,2016,7,28,11,53
13846,2016,7,28,12,44
13847,2016,7,28,13,41
13848,2016,7,28,14,52
13849,2016,7,28,15,57
13850,2016,7,28,16,52
13851,2016,7,28,17,51
13852,2016,7,28,18,34
13853,2016,7,28,19,37
13854,2016,7,28,20,47
13855,2016,7,28,21,33
13856,2016,7,28,22,36
13857,2016,7,28,23,56
13858,2016,7,29,0,61
13859,2016,7,29,0,43
13860,2016,7,29,1,33
13861,2016,7,29,2,33
13862,2016,7,29,3,33
13863,2016,7,29,4,13
13864,2016,7,29,5,30
13865,2016,7,29,6,25
13866,2016,7,29,7,28
13867,2016,7,29,8,31
13868,2016,7,29,9,21
13869,2016,7,29,10,31
13870,2016,7,29,11,26
13871,2016,7,29,12,28
13872,2016,7,29,13,20
13873,2016,7,29,14,31
13874,2016,7,29,15,39
13875,2016,7,29,16,34
13876,2016,7,29,17,25
13877,2016,7,29,18,26
13878,2016,7,29,19,24
13879,2016,7,29,20,37
13880,2016,7,29,21,28
13881,2016,7,29,22,30
13882,2016,7,29,23,32
13883,2016,7,30,0,26
13884,2016,7,30,1,38
13885,2016,7,30,2,40
13886,2016,7,30,3,39
13887,2016,7,30,4,37
13888,2016,7,30,5,36
13889,2016,7,30,6,33
13890,2016,7,30,7,28
13891,2016,7,30,8,35
13892,2016,7,30,9,29
13893,2016,7,30,10,30
13894,2016,7,30,11,21
13895,2016,7,30,12,34
13896,2016,7,30,13,28
13897,2016,7,30,14,32
13898,2016,7,30,15,24
13899,2016,7,30,16,36
13900,2016,7,30,17,36
13901,2016,7,30,18,26
13902,2016,7,30,19,31
13903,2016,7,30,20,26
13904,2016,7,30,21,31
13905,2016,7,30,22,28
13906,2016,7,30,23,27
13907,2016,7,31,0,36
13908,2016,7,31,1,52
13909,2016,7,31,2,12
13910,2016,7,31,3,46
13911,2016,7,31,4,45
13912,2016,7,31,5,32
13913,2016,7,31,6,21
13914,2016,7,31,7,34
13915,2016,7,31,8,43
13916,2016,7,31,9,29
13917,2016,7,31,10,32
13918,2016,7,31,11,29
13919,2016,7,31,12,28
13920,2016,7,31,13,46
13921,2016,7,31,14,29
13922,2016,7,31,15,37
13923,2016,7,31,16,23
13924,2016,7,31,17,24
13925,2016,7,31,18,32
13926,2016,7,31,19,20
13927,2016,7,31,20,32
13928,2016,7,31,21,35
13929,2016,7,31,22,21
13930,2016,7,31,23,48
13931,2016,8,1,0,44
13932,2016,8,1,1,20
13933,2016,8,1,2,42
13934,2016,8,1,3,41
13935,2016,8,1,4,33
13936,2016,8,1,5,39
13937,2016,8,1,6,35
13938,2016,8,1,7,44
13939,2016,8,1,8,28
13940,2016,8,1,9,29
13941,2016,8,1,10,29
13942,2016,8,1,11,29
13943,2016,8,1,12,28
13944,2016,8,1,13,27
13945,2016,8,1,14,30
13946,2016,8,1,15,39
13947,2016,8,1,16,36
13948,2016,8,1,17,40
13949,2016,8,1,18,34
13950,2016,8,1,19,34
13951,2016,8,1,20,43
13952,2016,8,1,21,31
13953,2016,8,1,22,38
13954,2016,8,1,23,36
13955,2016,8,2,0,44
13956,2016,8,2,1,32
13957,2016,8,2,2,33
13958,2016,8,2,3,55
13959,2016,8,2,4,51
13960,2016,8,2,5,41
13961,2016,8,2,6,33
13962,2016,8,2,7,40
13963,2016,8,2,8,29
13964,2016,8,2,9,39
13965,2016,8,2,10,42
13966,2016,8,2,11,36
13967,2016,8,2,12,29
13968,2016,8,2,13,28
13969,2016,8,2,14,41
13970,2016,8,2,15,26
13971,2016,8,2,16,36
13972,2016,8,2,17,36
13973,2016,8,2,18,33
13974,2016,8,2,19,56
13975,2016,8,2,20,43
13976,2016,8,2,21,49
13977,2016,8,2,22,83
13978,2016,8,2,23,95
13979,2016,8,3,0,76
13980,2016,8,3,1,85
13981,2016,8,3,2,58
13982,2016,8,3,3,73
13983,2016,8,3,4,50
13984,2016,8,3,5,59
13985,2016,8,3,6,58
13986,2016,8,3,7,75
13987,2016,8,3,8,62
13988,2016,8,3,9,74
13989,2016,8,3,10,90
13990,2016,8,3,11,88
13991,2016,8,3,12,100
13992,2016,8,3,13,99
13993,2016,8,3,14,95
13994,2016,8,3,15,87
13995,2016,8,3,16,79
13996,2016,8,3,17,58
13997,2016,8,3,18,59
13998,2016,8,3,19,57
13999,2016,8,3,20,56
14000,2016,8,3,21,49
14001,2016,8,3,22,64
14002,2016,8,3,23,58
14003,2016,8,4,0,65
14004,2016,8,4,1,51
14005,2016,8,4,2,72
14006,2016,8,4,3,66
14007,2016,8,4,4,55
14008,2016,8,4,5,55
14009,2016,8,4,6,46
14010,2016,8,4,7,50
14011,2016,8,4,8,57
14012,2016,8,4,9,60
14013,2016,8,4,10,51
14014,2016,8,4,11,48
14015,2016,8,4,12,38
14016,2016,8,4,13,45
14017,2016,8,4,14,48
14018,2016,8,4,15,48
14019,2016,8,4,16,37
14020,2016,8,4,17,42
14021,2016,8,4,18,35
14022,2016,8,4,19,47
14023,2016,8,4,20,19
14024,2016,8,4,21,35
14025,2016,8,4,22,60
14026,2016,8,4,23,35
14027,2016,8,5,0,35
14028,2016,8,5,0,50
14029,2016,8,5,1,50
14030,2016,8,5,2,72
14031,2016,8,5,3,66
14032,2016,8,5,4,44
14033,2016,8,5,5,40
14034,2016,8,5,6,62
14035,2016,8,5,7,45
14036,2016,8,5,8,55
14037,2016,8,5,9,40
14038,2016,8,5,10,68
14039,2016,8,5,11,35
14040,2016,8,5,12,53
14041,2016,8,5,13,47
14042,2016,8,5,14,45
14043,2016,8,5,15,45
14044,2016,8,5,16,41
14045,2016,8,5,17,54
14046,2016,8,5,18,60
14047,2016,8,5,19,48
14048,2016,8,5,20,51
14049,2016,8,5,21,44
14050,2016,8,5,22,63
14051,2016,8,5,23,48
14052,2016,8,6,0,54
14053,2016,8,6,1,53
14054,2016,8,6,2,58
14055,2016,8,6,3,62
14056,2016,8,6,4,43
14057,2016,8,6,5,59
14058,2016,8,6,6,45
14059,2016,8,6,7,62
14060,2016,8,6,8,43
14061,2016,8,6,9,52
14062,2016,8,6,10,59
14063,2016,8,6,11,50
14064,2016,8,6,12,49
14065,2016,8,6,13,59
14066,2016,8,6,14,38
14067,2016,8,6,15,49
14068,2016,8,6,16,47
14069,2016,8,6,17,45
14070,2016,8,6,18,49
14071,2016,8,6,19,37
14072,2016,8,6,20,35
14073,2016,8,6,21,41
14074,2016,8,6,22,48
14075,2016,8,6,23,73
14076,2016,8,7,0,38
14077,2016,8,7,1,48
14078,2016,8,7,2,57
14079,2016,8,7,3,64
14080,2016,8,7,4,54
14081,2016,8,7,5,53
14082,2016,8,7,6,70
14083,2016,8,7,7,44
14084,2016,8,7,8,50
14085,2016,8,7,9,39
14086,2016,8,7,10,41
14087,2016,8,7,11,71
14088,2016,8,7,12,39
14089,2016,8,7,13,45
14090,2016,8,7,14,47
14091,2016,8,7,15,48
14092,2016,8,7,16,47
14093,2016,8,7,17,49
14094,2016,8,7,18,47
14095,2016,8,7,19,73
14096,2016,8,7,20,58
14097,2016,8,7,21,58
14098,2016,8,7,22,100
14099,2016,8,7,23,58
14100,2016,8,8,0,39
14101,2016,8,8,1,61
14102,2016,8,8,2,70
14103,2016,8,8,3,52
14104,2016,8,8,4,34
14105,2016,8,8,5,59
14106,2016,8,8,6,55
14107,2016,8,8,7,61
14108,2016,8,8,8,44
14109,2016,8,8,9,46
14110,2016,8,8,10,58
14111,2016,8,8,11,39
14112,2016,8,8,12,42
14113,2016,8,8,13,46
14114,2016,8,8,14,49
14115,2016,8,8,15,56
14116,2016,8,8,16,43
14117,2016,8,8,17,65
14118,2016,8,8,18,45
14119,2016,8,8,19,67
14120,2016,8,8,20,45
14121,2016,8,8,21,48
14122,2016,8,8,22,48
14123,2016,8,8,23,67
14124,2016,8,9,0,46
14125,2016,8,9,1,59
14126,2016,8,9,2,58
14127,2016,8,9,3,59
14128,2016,8,9,4,73
14129,2016,8,9,5,39
14130,2016,8,9,6,51
14131,2016,8,9,7,43
14132,2016,8,9,8,34
14133,2016,8,9,9,57
14134,2016,8,9,10,43
14135,2016,8,9,11,52
14136,2016,8,9,12,48
14137,2016,8,9,13,47
14138,2016,8,9,14,44
14139,2016,8,9,15,55
14140,2016,8,9,16,50
14141,2016,8,9,17,58
14142,2016,8,9,18,47
14143,2016,8,9,19,59
14144,2016,8,9,20,55
14145,2016,8,9,21,50
14146,2016,8,9,22,36
14147,2016,8,9,23,58
14148,2016,8,10,0,51
14149,2016,8,10,1,55
14150,2016,8,10,2,40
14151,2016,8,10,3,51
14152,2016,8,10,4,65
14153,2016,8,10,5,45
14154,2016,8,10,6,49
14155,2016,8,10,7,40
14156,2016,8,10,8,41
14157,2016,8,10,9,32
14158,2016,8,10,10,26
14159,2016,8,10,11,40
14160,2016,8,10,12,48
14161,2016,8,10,13,43
14162,2016,8,10,14,49
14163,2016,8,10,15,40
14164,2016,8,10,16,46
14165,2016,8,10,17,45
14166,2016,8,10,18,44
14167,2016,8,10,19,40
14168,2016,8,10,20,55
14169,2016,8,10,21,39
14170,2016,8,10,22,50
14171,2016,8,10,23,45
14172,2016,8,11,0,50
14173,2016,8,11,1,46
14174,2016,8,11,2,47
14175,2016,8,11,3,37
14176,2016,8,11,4,48
14177,2016,8,11,5,36
14178,2016,8,11,6,28
14179,2016,8,11,7,55
14180,2016,8,11,8,49
14181,2016,8,11,9,43
14182,2016,8,11,10,49
14183,2016,8,11,11,33
14184,2016,8,11,12,37
14185,2016,8,11,13,43
14186,2016,8,11,14,33
14187,2016,8,11,15,41
14188,2016,8,11,16,37
14189,2016,8,11,17,45
14190,2016,8,11,18,59
14191,2016,8,11,19,52
14192,2016,8,11,20,53
14193,2016,8,11,21,49
14194,2016,8,11,22,40
14195,2016,8,11,23,36
14196,2016,8,12,0,60
14197,2016,8,12,0,78
14198,2016,8,12,1,46
14199,2016,8,12,2,29
14200,2016,8,12,3,38
14201,2016,8,12,4,67
14202,2016,8,12,5,39
14203,2016,8,12,6,47
14204,2016,8,12,7,73
14205,2016,8,12,8,51
14206,2016,8,12,9,54
14207,2016,8,12,10,51
14208,2016,8,12,11,46
14209,2016,8,12,12,16
14210,2016,8,12,13,44
14211,2016,8,12,14,42
14212,2016,8,12,15,72
14213,2016,8,12,16,64
14214,2016,8,12,17,50
14215,2016,8,12,18,53
14216,2016,8,12,19,64
14217,2016,8,12,20,69
14218,2016,8,12,21,50
14219,2016,8,12,22,77
14220,2016,8,12,23,42
14221,2016,8,13,0,57
14222,2016,8,13,1,58
14223,2016,8,13,2,63
14224,2016,8,13,3,52
14225,2016,8,13,4,31
14226,2016,8,13,5,56
14227,2016,8,13,6,76
14228,2016,8,13,7,57
14229,2016,8,13,8,71
14230,2016,8,13,9,73
14231,2016,8,13,10,50
14232,2016,8,13,11,64
14233,2016,8,13,12,37
14234,2016,8,13,13,72
14235,2016,8,13,14,41
14236,2016,8,13,15,43
14237,2016,8,13,16,51
14238,2016,8,13,17,50
14239,2016,8,13,18,40
14240,2016,8,13,19,62
14241,2016,8,13,20,49
14242,2016,8,13,21,53
14243,2016,8,13,22,66
14244,2016,8,13,23,51
14245,2016,8,14,0,46
14246,2016,8,14,1,38
14247,2016,8,14,2,57
14248,2016,8,14,3,77
14249,2016,8,14,4,83
14250,2016,8,14,5,61
14251,2016,8,14,6,40
14252,2016,8,14,7,52
14253,2016,8,14,8,57
14254,2016,8,14,9,63
14255,2016,8,14,10,39
14256,2016,8,14,11,50
14257,2016,8,14,12,45
14258,2016,8,14,13,61
14259,2016,8,14,14,46
14260,2016,8,14,15,43
14261,2016,8,14,16,69
14262,2016,8,14,17,41
14263,2016,8,14,18,57
14264,2016,8,14,19,44
14265,2016,8,14,20,50
14266,2016,8,14,21,67
14267,2016,8,14,22,68
14268,2016,8,14,23,66
14269,2016,8,15,0,52
14270,2016,8,15,1,66
14271,2016,8,15,2,38
14272,2016,8,15,3,65
14273,2016,8,15,4,45
14274,2016,8,15,5,50
14275,2016,8,15,6,56
14276,2016,8,15,7,53
14277,2016,8,15,8,78
14278,2016,8,15,9,68
14279,2016,8,15,10,47
14280,2016,8,15,11,54
14281,2016,8,15,12,76
14282,2016,8,15,13,54
14283,2016,8,15,14,51
14284,2016,8,15,15,35
14285,2016,8,15,16,43
14286,2016,8,15,17,54
14287,2016,8,15,18,72
14288,2016,8,15,19,52
14289,2016,8,15,20,72
14290,2016,8,15,21,63
14291,2016,8,15,22,75
14292,2016,8,15,23,60
14293,2016,8,16,0,54
14294,2016,8,16,1,92
14295,2016,8,16,2,41
14296,2016,8,16,3,67
14297,2016,8,16,4,49
14298,2016,8,16,5,60
14299,2016,8,16,6,50
14300,2016,8,16,7,57
14301,2016,8,16,8,56
14302,2016,8,16,9,62
14303,2016,8,16,10,54
14304,2016,8,16,11,61
14305,2016,8,16,12,45
14306,2016,8,16,13,57
14307,2016,8,16,14,48
14308,2016,8,16,15,70
14309,2016,8,16,16,52
14310,2016,8,16,17,62
14311,2016,8,16,18,52
14312,2016,8,16,19,60
14313,2016,8,16,20,51
14314,2016,8,16,21,70
14315,2016,8,16,22,68
14316,2016,8,16,23,58
14317,2016,8,17,0,54
14318,2016,8,17,1,87
14319,2016,8,17,2,59
14320,2016,8,17,3,72
14321,2016,8,17,4,61
14322,2016,8,17,5,70
14323,2016,8,17,6,52
14324,2016,8,17,7,49
14325,2016,8,17,8,14
14326,2016,8,17,9,49
14327,2016,8,17,10,41
14328,2016,8,17,11,64
14329,2016,8,17,12,42
14330,2016,8,17,13,41
14331,2016,8,17,14,69
14332,2016,8,17,15,62
14333,2016,8,17,16,67
14334,2016,8,17,17,49
14335,2016,8,17,18,50
14336,2016,8,17,19,65
14337,2016,8,17,20,59
14338,2016,8,17,21,52
14339,2016,8,17,22,65
14340,2016,8,17,23,54
14341,2016,8,18,0,65
14342,2016,8,18,1,67
14343,2016,8,18,2,79
14344,2016,8,18,3,100
14345,2016,8,18,4,58
14346,2016,8,18,5,48
14347,2016,8,18,6,34
14348,2016,8,18,7,76
14349,2016,8,18,8,54
14350,2016,8,18,9,28
14351,2016,8,18,10,48
14352,2016,8,18,11,52
14353,2016,8,18,12,53
14354,2016,8,18,13,46
14355,2016,8,18,14,52
14356,2016,8,18,15,43
14357,2016,8,18,16,43
14358,2016,8,18,17,57
14359,2016,8,18,18,67
14360,2016,8,18,19,51
14361,2016,8,18,20,47
14362,2016,8,18,21,41
14363,2016,8,18,22,29
14364,2016,8,18,23,70
14365,2016,8,19,0,60
14366,2016,8,19,0,62
14367,2016,8,19,1,72
14368,2016,8,19,2,52
14369,2016,8,19,3,63
